,StudentID,SurveyDate,SurveyNr,Question,OpinionSurvey,OpinionSimulation,is_sim_survey
446,30076,2013-05-11 10:49:43,6,marijuana,0,0,1
447,32100,2013-05-02 10:00:44,6,marijuana,1,0,0
448,82060,2013-05-07 14:27:15,6,marijuana,0,0,1
449,88133,2013-06-08 21:40:57,6,marijuana,1,0,0
450,63188,2013-05-13 17:06:07,6,marijuana,2,0,0
451,86352,2013-06-19 20:02:27,6,marijuana,1,2,0
452,37617,2013-05-22 21:22:49,6,marijuana,2,0,0
453,66052,2013-05-13 14:33:26,6,marijuana,1,1,1
454,46654,2013-05-09 21:02:01,6,marijuana,2,2,1
455,62560,2013-05-10 11:29:11,6,marijuana,0,0,1
456,51597,2013-05-10 17:30:22,6,marijuana,0,0,1
457,25544,2013-05-10 21:38:36,6,marijuana,0,0,1
458,18344,2013-05-11 23:54:22,6,marijuana,2,0,0
459,67947,2013-05-23 01:30:54,6,marijuana,2,0,0
460,49597,2013-05-02 14:53:11,6,marijuana,0,0,1
461,39783,2013-05-03 10:48:36,6,marijuana,2,0,0
462,44520,2013-05-09 21:23:37,6,marijuana,1,1,1
463,78966,2013-05-09 14:22:38,6,marijuana,0,0,1
464,26425,2013-05-07 17:34:31,6,marijuana,0,0,1
465,11692,2013-05-09 16:32:10,6,marijuana,2,1,0
466,36006,2013-05-02 14:12:33,6,marijuana,2,0,0
467,49294,2013-05-14 20:36:44,6,marijuana,0,0,1
468,50181,2013-05-07 19:08:43,6,marijuana,1,2,0
469,58909,2013-01-21 20:50:47,5,marijuana,2,1,0
470,58909,2013-05-13 12:16:13,6,marijuana,2,1,0
471,38823,2013-01-30 15:55:17,5,marijuana,0,0,1
472,38823,2013-05-04 18:11:15,6,marijuana,0,2,0
473,68533,2012-02-22 17:27:54,2,marijuana,0,2,0
474,68533,2012-05-14 17:33:47,3,marijuana,0,2,0
475,68533,2012-08-24 13:58:25,4,marijuana,0,2,0
476,80058,2013-05-21 03:33:04,6,marijuana,1,0,0
477,22617,2013-05-12 13:46:31,6,marijuana,1,2,0
478,73303,2013-05-14 18:48:46,6,marijuana,1,2,0
479,85970,2013-05-02 11:35:53,6,marijuana,0,0,1
480,68533,2013-02-16 10:51:59,5,marijuana,0,2,0
481,68533,2013-05-09 00:44:51,6,marijuana,2,2,1
482,63063,2013-05-12 20:44:43,6,marijuana,1,2,0
483,14106,2012-01-28 15:22:05,2,marijuana,0,2,0
484,14106,2012-05-10 01:49:07,3,marijuana,0,2,0
485,14106,2012-08-20 10:21:00,4,marijuana,0,0,1
486,14106,2013-01-20 16:59:02,5,marijuana,0,0,1
487,14106,2013-05-09 21:54:24,6,marijuana,0,0,1
488,73175,2013-01-18 21:25:53,5,marijuana,1,2,0
489,73175,2013-05-02 11:51:35,6,marijuana,1,2,0
